Time,Surface Temp,Atm. CO2,Bottom Temp
01-Nov-2025,11.9621933927388,427.971790851494,5.1243428687984
01-Dec-2025,8.08330019505835,428.185987709643,5.12741921768654
01-Jan-2026,5.35892907239582,428.400369148578,5.13059811153763
01-Feb-2026,4.08376280777265,428.614935168298,5.13377700538871
01-Mar-2026,4.43150642235474,428.829685768811,5.13664826435098
01-Apr-2026,6.89035054742065,429.04462095011,5.13982715820206
01-May-2026,11.2852248897722,429.259740712194,5.14290350709021
01-Jun-2026,16.7685127333528,429.475045055064,5.14608240094129
01-Jul-2026,21.06476026712,429.690533978719,5.14915874982943
01-Aug-2026,22.6554870769848,429.906207483167,5.15233764368052
01-Sep-2026,20.8467119536858,430.122065568394,5.1555165375316
01-Oct-2026,16.8414321184124,430.33810823442,5.15859288641974
01-Nov-2026,12.0944043171104,430.554335481225,5.16177178027083
01-Dec-2026,8.20642793433043,430.770747308816,5.16484812915897
01-Jan-2027,5.47075996176367,430.987343717199,5.16802702301005
01-Feb-2027,4.1829714629893,431.204124706361,5.17120591686114
01-Mar-2027,4.51620523366628,431.421090276315,5.1740771758234
01-Apr-2027,6.95645381734366,431.638240427055,5.17725606967449
01-May-2027,11.337595566852,431.855575158588,5.18033241856263
01-Jun-2027,16.8205169056316,432.073094470899,5.18351131241371
01-Jul-2027,21.1331654686865,432.290798364003,5.18658766130186
01-Aug-2027,22.7513643271857,432.508686837893,5.18976655515294
01-Sep-2027,20.9674490621333,432.726759892568,5.19294544900402
01-Oct-2027,16.9739128139055,432.945017528029,5.19602179789217
01-Nov-2027,12.2252825333806,433.163459744275,5.19920069174325
01-Dec-2027,8.32825595205217,433.382086541314,5.2022770406314
01-Jan-2028,5.58129688421865,433.600897919139,5.20545593448248
01-Feb-2028,4.28090638775567,433.81989387775,5.20863482833356
01-Mar-2028,4.64206840674389,434.039074417145,5.21160863225877
01-Apr-2028,7.13763284591389,434.258439537334,5.21478752610985
01-May-2028,11.5592906493311,434.477989238309,5.217863874998
01-Jun-2028,17.042417946956,434.697723520061,5.22104276884908
01-Jul-2028,21.3050369703309,434.917642382614,5.22411911773722
01-Aug-2028,22.8402432063378,435.137745825938,5.2272980115883
01-Sep-2028,20.9814986400074,435.358033850061,5.23047690543939
01-Oct-2028,16.9526295350014,435.578506454964,5.23355325432753
01-Nov-2028,12.2086133443716,435.799163640659,5.23673214817862
01-Dec-2028,8.33837969966868,436.020005407139,5.23980849706676
01-Jan-2029,5.6248397321616,436.241031754413,5.24298739091784
01-Feb-2029,4.36184471010466,436.462242682464,5.24616628476893
01-Mar-2029,4.72370269169503,436.683638191309,5.24903754373119
01-Apr-2029,7.20067132316037,436.905218280939,5.25221643758228
01-May-2029,11.6087470942131,437.126982951348,5.25529278647042
01-Jun-2029,17.09178939604,437.348932202556,5.2584716803215
01-Jul-2029,21.3710561173095,437.571066034543,5.26154802920965
01-Aug-2029,22.9338041277367,437.793384447323,5.26472692306073
01-Sep-2029,21.0997713869611,438.015887440881,5.26790581691181
01-Oct-2029,17.0824097746539,438.238575015239,5.27098216579996
01-Nov-2029,12.3366058734427,438.461447170375,5.27416105965104
01-Dec-2029,8.45725646170767,438.684503906297,5.27723740853919
01-Jan-2030,5.73241391785533,438.907745223012,5.28041630239027
01-Feb-2030,4.45677623204235,439.131171120505,5.28359519624135
01-Mar-2030,4.8040940468401,439.354781598799,5.28646645520362
01-Apr-2030,7.26246675071621,439.578576657863,5.2896453490547
01-May-2030,11.6568848790131,439.802556297727,5.29272169794285
01-Jun-2030,17.1397013014039,440.026720518377,5.29590059179393
01-Jul-2030,21.4354926211164,440.251069319806,5.29897694068207
01-Aug-2030,23.0257480097914,440.475602702027,5.30215583453316
01-Sep-2030,21.2165014653026,440.700320665033,5.30533472838424
01-Oct-2030,17.2107654159746,440.925223208833,5.30841107727238
01-Nov-2030,12.4632661934828,441.150310333411,5.31158997112347
01-Dec-2030,8.57483359664817,441.375582038781,5.31466632001161
01-Jan-2031,5.83869420289162,441.601038324938,5.31784521386269
01-Feb-2031,4.55043428292742,441.82667919188,5.32102410771378
01-Mar-2031,4.88324225382007,442.052504639614,5.32389536667604
01-Apr-2031,7.32301941630765,442.278514668127,5.32707426052713
01-May-2031,11.7037049517613,442.504709277433,5.33015060941527
01-Jun-2031,17.1861548693512,442.731088467517,5.33332950326635
01-Jul-2031,21.4983472183513,442.957652238401,5.3364058521545
01-Aug-2031,23.1160746556608,443.184400590057,5.33958474600558
01-Sep-2031,21.3316879694185,443.411333522519,5.34276363985667
01-Oct-2031,17.3376955071361,443.63845103576,5.34583998874481
01-Nov-2031,12.5885938054214,443.865753129779,5.34901888259589
01-Dec-2031,8.69111101003832,444.093239804599,5.35209523148404
01-Jan-2032,5.94368052101499,444.320911060189,5.35527412533512
01-Feb-2032,4.64281860336221,444.54876689658,5.3584530191862
01-Mar-2032,5.00353961543094,444.776807313749,5.36142682311141
01-Apr-2032,7.49863263341114,445.00503231171,5.36460571696249
01-May-2032,11.9198342227737,445.233441890465,5.36768206585064
01-Jun-2032,17.4024900992088,445.462036049998,5.37086095970172
01-Jul-2032,21.664652908529,445.690814790323,5.37393730858986
01-Aug-2032,23.1993877233461,445.919778111427,5.37711620244095
01-Sep-2032,21.3401717358259,446.148926013324,5.38029509629203
01-Oct-2032,17.3108464167653,446.378258495999,5.38337144518017
01-Nov-2032,12.5663588049457,446.607775559474,5.38655033903126
01-Dec-2032,8.69566894618811,446.837477203728,5.3896266879194
01-Jan-2033,5.98165755749121,447.067363428774,5.39280558177048
01-Feb-2033,4.71819111424447,447.297434234606,5.39598447562157
01-Mar-2033,5.0796232960505,447.527689621224,5.39885573458383
01-Apr-2033,7.55612050632603,447.758129588627,5.40203462843492
01-May-2033,11.9637400633241,447.988754136815,5.40511097732306
01-Jun-2033,17.4463109439612,448.219563265797,5.40828987117414
01-Jul-2033,21.7251214511761,448.450556975564,5.41136622006229
01-Aug-2033,23.2873980404134,448.681735266116,5.41454511391337
01-Sep-2033,21.452893878448,448.913098137455,5.41772400776445
01-Oct-2033,17.4350760520862,449.144645589586,5.4208003566526
01-Nov-2033,12.6888007296853,449.376377622495,5.42397925050368
01-Dec-2033,8.80899510389552,449.608294236197,5.42705559939183
01-Jan-2034,6.08368113885337,449.840395430685,5.43023449324291
01-Feb-2034,4.80757203185058,450.072681205958,5.43341338709399
01-Mar-2034,5.15446404686398,450.305151562025,5.43628464605626
01-Apr-2034,7.61236532955027,450.537806498869,5.43946353990734
01-May-2034,12.0063272437925,450.770646016506,5.44253988879549
01-Jun-2034,17.4886722449935,451.003670114922,5.44571878264657
01-Jul-2034,21.7840073506514,451.236878794138,5.44879513153471
01-Aug-2034,23.3737913181366,451.470272054139,5.4519740253858
01-Sep-2034,21.564073352458,451.703849894919,5.45515291923688
01-Oct-2034,17.5578810890754,451.937612316491,5.45822926812502
01-Nov-2034,12.8099104453938,452.171559318842,5.46140816197611
01-Dec-2034,8.92102163450447,452.405690901993,5.46448451086425
01-Jan-2035,6.18441081955808,452.640007065922,5.46766340471533
01-Feb-2035,4.89567947840408,452.874507810637,5.47084229856642
01-Mar-2035,5.22806164951238,453.109193136152,5.47371355752869
01-Apr-2035,7.66736739081016,453.344063042437,5.47689245137977
01-May-2035,12.0475967122092,453.579117529524,5.47996880026791
01-Jun-2035,17.5295752086092,453.814356597381,5.483147694119
01-Jul-2035,21.8413113435547,454.049780246038,5.48622404300714
01-Aug-2035,23.4585673596744,454.285388475473,5.48940293685822
01-Sep-2035,21.6737092522423,454.521181285709,5.49258183070931
01-Oct-2035,17.6792605759053,454.757158676723,5.49565817959745
01-Nov-2035,12.9296874530007,454.993320648522,5.49883707344853
01-Dec-2035,9.03174844356302,455.229667201114,5.50191342233668
01-Jan-2036,6.28384653334988,455.466198334485,5.50509231618776
01-Feb-2036,4.98251319450729,455.702914048648,5.50827121003884
01-Mar-2036,5.34279319965652,455.939814343597,5.51124501396405
01-Apr-2036,7.83741479644691,456.176899219339,5.51442390781513
01-May-2036,12.2581601717548,456.414168675859,5.51750025670328
01-Jun-2036,17.7403446270001,456.651622713172,5.52067915055436
01-Jul-2036,22.0020512222657,456.889261331271,5.5237554994425
01-Aug-2036,23.536314615893,457.127084530148,5.52693439329359
01-Sep-2036,21.676627207183,457.365092309825,5.53011328714467
01-Oct-2036,17.6468456740678,457.60328467028,5.53318963603281
01-Nov-2036,12.9018866410584,457.841661611528,5.5363685298839
01-Dec-2036,9.03074056824607,458.080223133562,5.53944487877204
01-Jan-2037,6.31625775835936,458.318969236381,5.54262377262312
01-Feb-2037,5.05231989392281,458.557899919993,5.54580266647421
01-Mar-2037,5.41332627594452,458.797015184384,5.54867392543647
01-Apr-2037,7.88935206503027,459.036315029567,5.55185281928756
01-May-2037,12.2965154079736,459.275799455529,5.5549291681757
01-Jun-2037,17.7786148674209,459.515468462283,5.55810806202679
01-Jul-2037,22.0569691605812,459.755322049823,5.56118441091493
01-Aug-2037,23.6187743286287,459.995360218156,5.56436330476601
01-Sep-2037,21.7837987454735,460.235582967267,5.5675421986171
01-Oct-2037,17.765524705057,460.475990297171,5.57061854750524
01-Nov-2037,13.0187779614663,460.71658220786,5.57379744135632
01-Dec-2037,9.13851612162186,460.957358699336,5.57687379024447
01-Jan-2038,6.41273073538992,461.198319771604,5.58005268409555
01-Feb-2038,5.13615020719735,461.43946542465,5.58323157794663
01-Mar-2038,5.48261642242641,461.680795658489,5.5861028369089
01-Apr-2038,7.94004628392289,461.922310473114,5.58928173075998
01-May-2038,12.3335519841105,462.164009868524,5.59235807964813
01-Jun-2038,17.8154255641217,462.40589384472,5.59553697349921
01-Jul-2038,22.1103044557249,462.647962401708,5.59861332238736
01-Aug-2038,23.6996170020203,462.890215539483,5.60179221623844
01-Sep-2038,21.8894276151519,463.132653258042,5.60497111008952
01-Oct-2038,17.8827791377146,463.375275557388,5.60804745897767
01-Nov-2038,13.1343370728432,463.618082437519,5.61122635282875
01-Dec-2038,9.24499204789927,463.861073898443,5.61430270171689
01-Jan-2039,6.50790981176308,464.104249940145,5.61748159556798
01-Feb-2039,5.21870704941927,464.34761056264,5.62066048941906
01-Mar-2039,5.55066342074323,464.59115576592,5.62353174838133
01-Apr-2039,7.9894977408512,464.834885549993,5.62671064223241
01-May-2039,12.3692708481955,465.078799914852,5.62978699112055
01-Jun-2039,17.8507779234057,465.32289886049,5.63296588497164
01-Jul-2039,22.1620578442967,465.56718238692,5.63604223385978
01-Aug-2039,23.7788424392265,465.811650494135,5.63922112771086
01-Sep-2039,21.9935129106046,466.056303182144,5.64240002156195
01-Oct-2039,17.998608020213,466.301140450931,5.64547637045009
01-Nov-2039,13.2485634761187,466.54616230051,5.64865526430117
01-Dec-2039,9.35016825262625,466.791368730876,5.65173161318932
01-Jan-2040,6.6017949212233,467.036759742026,5.6549105070404
01-Feb-2040,5.2999901611909,467.282335333963,5.65808940089148
01-Mar-2040,5.65982915942064,467.528095506685,5.66106320481669
01-Apr-2040,8.15397933502121,467.774040260199,5.66424209866777
01-May-2040,12.5742684962744,468.0201695945,5.66731844755592
01-Jun-2040,18.0559815303299,468.266483509586,5.670497341407
01-Jul-2040,22.3172319115409,468.512982005457,5.67357369029514
01-Aug-2040,23.8510238839784,468.759665082122,5.67675258414623
01-Sep-2040,21.9908650540786,469.006532739571,5.67993147799731
01-Oct-2040,17.9606273069088,469.2535849778,5.68300782688546
01-Nov-2040,13.2151968527095,469.500821796828,5.68618672073654
01-Dec-2040,9.34359456584257,469.748243196627,5.68926306962468
01-Jan-2041,6.62864033476605,469.995849177227,5.69244196347576
01-Feb-2041,5.3642310491397,470.243639738605,5.69562085732685
01-Mar-2041,5.72481163137706,470.491614880782,5.69849211628912
01-Apr-2041,8.200365999273,470.739774603739,5.7016710101402
01-May-2041,12.6070731281617,470.98811890748,5.70474735902834
01-Jun-2041,18.0887011664192,471.236647792015,5.70792625287943
01-Jul-2041,22.3665992455248,471.485361257328,5.71100260176757
01-Aug-2041,23.9279329923825,471.734259303434,5.71418149561865
01-Sep-2041,22.0924859880375,471.983341930318,5.71736038946974
01-Oct-2041,18.0737557335664,472.232609138002,5.72043673835788
01-Nov-2041,13.3265375687859,472.482060926472,5.72361563220896
01-Dec-2041,9.44581951488678,472.73169729572,5.72669198109711
01-Jan-2042,6.71956270746504,472.981518245761,5.72987087494819
01-Feb-2042,5.44251075808265,473.231523776587,5.73304976879927
01-Mar-2042,5.78855117352737,473.481713888199,5.73592102776154
01-Apr-2042,8.24550961383404,473.732088580597,5.73909992161262
01-May-2042,12.638559099967,473.982647853787,5.74217627050077
01-Jun-2042,18.1199612587884,474.233391707756,5.74535516435185
01-Jul-2042,22.414383936337,474.484320142525,5.74843151324
01-Aug-2042,24.0032250614426,474.735433158072,5.75161040709108
01-Sep-2042,22.1925642533844,474.986730754405,5.75478930094216
01-Oct-2042,18.1854595618924,475.23821293153,5.75786564983031
01-Nov-2042,13.4365460758311,475.489879689434,5.76104454368139
01-Dec-2042,9.54674483683262,475.741731028138,5.76412089256953
01-Jan-2043,6.80919117950662,475.993766947613,5.76729978642062
01-Feb-2043,5.519516995973,476.245987447888,5.7704786802717
01-Mar-2043,5.85104756751261,476.498392528942,5.77334993923397
01-Apr-2043,8.28941046643077,476.750982190788,5.77652883308505
01-May-2043,12.6687273597204,477.00375643342,5.77960518197319
01-Jun-2043,18.1497630137408,477.256715256837,5.78278407582428
01-Jul-2043,22.4605867205771,477.509858661047,5.78586042471242
01-Aug-2043,24.0768998943172,477.763186646036,5.7890393185635
01-Sep-2043,22.2910989445055,478.016699211817,5.79221821241459
01-Oct-2043,18.2957378400593,478.270396358377,5.79529456130273
01-Nov-2043,13.5452218747751,478.524278085737,5.79847345515381
01-Dec-2043,9.64637043722801,478.778344393875,5.80154980404196
01-Jan-2044,6.89752568463526,479.032595282806,5.80472869789304
01-Feb-2044,5.59524950341305,479.287030752523,5.80790759174412
01-Mar-2044,5.95464749472329,479.541650803018,5.81088139566933
01-Apr-2044,8.44832624913405,479.796455434313,5.81406028952041
01-May-2044,12.8681591963326,480.051444646379,5.81713663840856
01-Jun-2044,18.3494008091983,480.306618439245,5.82031553225964
01-Jul-2044,22.6101949763546,480.561976812889,5.82339188114779
01-Aug-2044,24.1435155276024,480.817519767334,5.82657077499887
01-Sep-2044,22.2828852765127,481.073247302556,5.82974966884995
01-Oct-2044,18.2521913152883,481.329159418565,5.8328260177381
01-Nov-2044,13.5062894398992,481.585256115366,5.83600491158918
01-Dec-2044,9.6342309389776,481.841537392946,5.83908126047732
01-Jan-2045,6.91880528671128,482.098003251318,5.84226015432841
01-Feb-2045,5.65392457989511,482.354653690476,5.84543904817949
01-Mar-2045,6.01407936234813,482.61148871042,5.84831030714176
01-Apr-2045,8.48916230905426,482.868508311149,5.85148920099284
01-May-2045,12.8954132238883,483.125712492671,5.85456554988098
01-Jun-2045,18.376569840956,483.383101254985,5.85774444373207
01-Jul-2045,22.654011706007,483.640674598071,5.86082079262021
01-Aug-2045,24.2148740316749,483.898432521957,5.86399968647129
01-Sep-2045,22.37895560614,484.156375026621,5.86717858032238
01-Oct-2045,18.3597691376143,484.414502112078,5.87025492921052
01-Nov-2045,13.612079551644,484.672813778314,5.8734338230616
01-Dec-2045,9.73090528369024,484.931310025342,5.87651017194975
01-Jan-2046,7.00417705507868,485.189990853163,5.87968906580083
01-Feb-2046,5.72665368450649,485.448856261763,5.88286795965191
01-Mar-2046,6.07226830016686,485.707906251155,5.88573921861418
01-Apr-2046,8.52875531928372,485.967140821325,5.88891811246526
01-May-2046,12.9213485913619,486.226559972289,5.89199446135341
01-Jun-2046,18.4022793289935,486.486163704038,5.89517335520449
01-Jul-2046,22.6962457924876,486.745952016579,5.89824970409264
01-Aug-2046,24.2846154964034,487.005924909907,5.90142859794372
01-Sep-2046,22.4734832671553,487.266082384012,5.9046074917948
01-Oct-2046,18.4659223616087,487.526424438911,5.90768384068295
01-Nov-2046,13.7165374543577,487.786951074595,5.91086273453403
01-Dec-2046,9.82628000130449,488.047662291072,5.91393908342217
01-Jan-2047,7.08825492278868,488.308558088327,5.91711797727326
01-Feb-2047,5.79810931806526,488.569638466375,5.92029687112434
01-Mar-2047,6.12921408982053,488.830903425202,5.92316813008661
01-Apr-2047,8.56710556754888,489.092352964828,5.92634702393769
01-May-2047,12.9459662467839,489.35398708524,5.92942337282584
01-Jun-2047,18.4265304796145,489.61580578643,5.93260226667692
01-Jul-2047,22.7368979723961,489.877809068414,5.93567861556506
01-Aug-2047,24.3527397249464,490.139996931175,5.93885750941615
01-Sep-2047,22.566467353945,490.402369374737,5.94203640326723
01-Oct-2047,18.5706500354439,490.664926399077,5.94511275215537
01-Nov-2047,13.8196626489699,490.927668004202,5.94829164600646
01-Dec-2047,9.92035499736831,491.19059419012,5.9513679948946
01-Jan-2048,7.17103882358575,491.453704956824,5.95454688874568
01-Feb-2048,5.86829122117373,491.717000304314,5.95772578259677
01-Mar-2048,6.22724820556443,491.980480232589,5.96069958652197
01-Apr-2048,8.72045553878533,492.244144741657,5.96387848037305
01-May-2048,13.1398322719295,492.507993831503,5.9669548292612
01-Jun-2048,18.6206024636053,492.772027502142,5.97013372311228
01-Jul-2048,22.8809404167069,493.036245753567,5.97321007200043
01-Aug-2048,24.4137895467648,493.300648585784,5.97638896585151
01-Sep-2048,22.5526878744854,493.565235998787,5.97956785970259
01-Oct-2048,18.5215376992063,493.830007992568,5.98264420859074
01-Nov-2048,13.7751644026274,494.094964567143,5.98582310244182
01-Dec-2048,9.90264968765126,494.360105722502,5.98889945132996
01-Jan-2049,7.18675261419509,494.625431458648,5.99207834518105
01-Feb-2049,5.92140048618907,494.890941775579,5.99525723903213
01-Mar-2049,6.2811294688577,495.156636673302,5.9981284979944
01-Apr-2049,8.75574099437396,495.422516151812,6.00130739184548
01-May-2049,13.1615356951536,495.688580211106,6.00438374073363
01-Jun-2049,18.6422208910315,495.954828851194,6.00756263458471
01-Jul-2049,22.9192065420277,496.22126207206,6.01063898347285
01-Aug-2049,24.4795974465058,496.487879873719,6.01381787732393
01-Sep-2049,22.6432075997811,496.754682256156,6.01699677117502
01-Oct-2049,18.6235649172008,497.021669219386,6.02007312006316
01-Nov-2049,13.8754039100406,497.288840763402,6.02325201391425
01-Dec-2049,9.99377342803231,497.55619688821,6.02632836280239
01-Jan-2050,7.26657377823091,497.823737593797,6.02950725665347
01-Feb-2050,5.98857898646887,498.091462880177,6.03268615050456
01-Mar-2050,6.33376780234489,498.359372747349,6.03555740946682
01-Apr-2050,8.78978340027194,498.627467195292,6.03873630331791
01-May-2050,13.1819204582955,498.895746224036,6.04181265220605
01-Jun-2050,18.6623797747373,499.164209833558,6.04499154605713
01-Jul-2050,22.9558900241767,499.432858023873,6.04806789494528
01-Aug-2050,24.5437883069027,499.701690794973,6.05124678879636
01-Sep-2050,22.7321846564648,499.970708146859,6.05442568264744
01-Oct-2050,18.7241675368636,500.239910079537,6.05750203153559
